N,P,K,temperature,humidity,ph,rainfall,label
93.0,94.0,53.0,25.86632408,84.42379269,6.079178787999999,114.5357503,banana
32.11649179579813,56.349498302859644,23.597386209020854,31.558865176221047,34.860657560642196,5.664912926665404,177.6642634684374,pigeonpeas
28.0,10.0,30.0,29.8690834,91.14723422,6.305740522000001,192.7678575,coconut
104.0,18.0,30.0,23.60301571,60.39647474,6.779832611000002,140.9370415,coffee
12.404082534469667,73.3041785197489,15.464551368627657,27.892231690852636,64.73652559849147,6.483369273495372,51.3218014186551,lentil
99.27893886973082,5.298660139624058,46.97026466402131,24.146829763590404,85.22026119523407,6.642566332245693,51.286417003405745,watermelon
101.0,92.0,45.0,28.22776705,80.64303840000002,5.758054257,98.00403016,banana
65.76974310180773,43.07723866336476,38.76818655341351,26.138417379589384,85.08330935913344,6.009532483926887,185.0977429364303,rice
43.0,50.0,48.0,28.28222883,91.37059792,6.63016515,179.27208069999998,papaya
88.0,5.0,47.0,25.86475496,86.67468041,6.662244646,41.16554802,watermelon
17.6044506235275,58.19443228839408,21.948863778885904,28.047221105804024,86.05080292209563,6.420002363594116,37.45784633083354,mungbean
1.862932403455873,22.859750459500997,34.89317760456121,25.16228360489565,91.18397239905455,6.304856364485463,179.10953981207146,coconut
21.642255090102946,6.474791541600215,41.69362570938307,24.716666329857972,90.05241269742386,7.05397554275017,107.59088774299424,pomegranate
82.63546363601147,38.6664668228668,34.09976945077569,25.560866035564995,53.09519096555361,7.176249174181927,137.73534047496793,coffee
55.0,78.0,21.0,33.39438752,62.93692886,6.602888248999999,63.57445989,blackgram
39.381879159664734,73.21232545346413,20.751938430344882,21.665747690135092,20.06115835132856,5.795098717900441,60.68062572121845,kidneybeans
90.9334091029044,6.9468453155246195,53.661984187080904,25.042963996237738,83.58952014729805,6.401803440432294,54.9696879292953,watermelon
11.0,72.0,22.0,29.37735586,44.82294584,6.842744374,172.40168,pigeonpeas
80.85355687841785,29.464324234505497,51.270323990956406,25.687009403087966,87.55237031268405,6.715868461424141,46.58367521910803,watermelon
34.0,6.0,30.0,27.0828252,97.00155491,5.948342571,171.7575545,coconut
105.12957196866179,85.20373956087963,52.22456806200744,27.139960800340205,78.99557362679442,5.929812426843637,98.51575446695199,banana
17.90034471062735,56.762949525038294,23.448481351101936,23.8207424021879,47.53762887904868,7.351363590840316,141.27971335466918,pigeonpeas
32.0,145.0,203.0,23.83053666,90.84422164,6.406818518,109.5966791,apple
2.163130075179422,22.962913973400166,29.93958563040292,29.83857506736606,95.6600222018628,6.106757958450391,215.34816287852826,coconut
2.8205267015961746,123.02670379135154,205.52204479588744,22.267548740323164,90.67517255183994,5.712298278587715,123.96410752909158,apple
15.24254483060715,65.11170118911247,15.91158639958929,18.026615391609532,62.551325572435466,6.084626438975961,52.08222418522622,lentil
11.0,40.0,23.0,29.61253065,63.04749127,5.80428611,50.1978269,mothbeans
106.06575782304263,4.479607437204067,53.44929244921119,26.57294973853083,89.79184310879363,6.874056288682391,57.75520524619026,watermelon
22.0,64.0,82.0,19.48974337,17.17260319,6.4740245000000005,87.51312796,chickpea
85.37454825641245,7.551650245172706,49.601494709675784,26.758562908294472,87.14325028571334,6.39576062559012,55.897634618267034,watermelon
24.6067382149734,79.05685260632679,16.241050729323632,19.189799215386596,23.225436597919877,5.5735766587260756,106.81489627765491,kidneybeans
90.71375869165857,7.494789729678937,54.20880146341984,25.2315723932814,89.36867484618014,6.483790622159265,44.10624498659739,watermelon
110.8296509351236,40.47397686674067,17.55775376499708,24.507664264617723,75.83156999185307,7.787098245591891,64.21864048060492,cotton
15.0,77.0,20.0,25.13163619,66.92642362,7.399749291,49.04015558,lentil
17.373552986596287,4.580783604792249,11.079016640705301,21.00840278698453,90.61703558278731,6.238215895202144,103.20856573568717,orange
101.59829595642478,5.832747335403938,52.69702566724277,29.034958564988738,93.63493382382056,6.0921236828080545,22.29531728068706,muskmelon
91.0,35.0,39.0,23.79391957,80.41817957,6.970859754,206.2611855,rice
117.0,24.0,53.0,29.17220859,92.21405224,6.293486295,21.30290472,muskmelon
30.471559437614324,28.29663667931414,30.66178312855171,31.69827976497628,51.18875282468768,5.081344908647215,99.69388997208219,mango
29.0,139.0,205.0,23.64142354,93.74461474,6.155939452999999,116.6912176,apple
65.16211545008599,62.03848433499421,52.55748573143053,31.460895269230615,90.90089605237706,6.516446011490307,207.96717947327917,papaya
19.78250268293534,122.07285182415559,203.61441039531599,11.638597468148603,81.18825434820329,6.477033165565884,64.97719289293642,grapes
113.5906771440006,8.05703406417744,52.803445137243735,29.366914740791078,94.64176578613899,6.415563993740611,28.095425292132802,muskmelon
11.852375293716332,69.66612827429114,17.791220059766324,24.79655978840271,69.07259357098796,7.252167023288976,41.13758959359378,lentil
18.0,5.0,11.0,20.87947369,90.93756231,6.251586885,102.4550786,orange
30.902855963862834,40.1648125416559,15.82185028610711,28.639087963527537,61.65893698035775,7.740448929668693,68.74518401829252,mothbeans
25.711039544112364,17.578365202030795,27.931511586793395,27.430955741811783,93.03129641959815,5.831673903237548,141.29675478663884,coconut
4.0,43.0,18.0,29.02955344,61.09387478,8.840656256,72.98016599,mothbeans
97.25841719370247,46.93003951155051,37.34275692431382,23.489633871342498,81.3897865120827,7.365719126944141,224.16756263514768,rice
4.0,47.0,20.0,25.97948991,64.95585424,4.193189124,72.19245835,mothbeans
20.0,74.0,16.0,36.04353699,43.61444121,4.759490199,159.8938645,pigeonpeas
93.81635456120121,16.861145425356227,53.935813064077,25.070449243644802,87.18977828543589,6.611286860104538,40.45248682029511,watermelon
31.0,56.0,23.0,31.46846241,35.39454002,5.661826398,174.5723999,pigeonpeas
27.037438859209246,65.4985522115833,22.17666732399579,17.774551993713843,17.81193486809861,5.941194179740543,142.89256699972154,kidneybeans
18.08922375297854,73.19004730270125,16.289329227852264,24.737267307349,21.866001250019323,5.702304070682257,146.96006740050916,kidneybeans
97.56222702111803,46.07093967063438,21.86490170856496,20.572188198317384,68.97585494600527,6.492820282338912,67.74582513016945,maize
4.0,23.0,5.0,22.67594476,93.36348717,7.477935216,110.3332655,orange
35.0,72.0,21.0,34.03619494,64.28791388,7.741418772,66.85510868,blackgram
117.95344388618118,76.5146779195933,47.73155925392038,25.580661680707696,76.42934694124088,6.108845231637966,92.28602368405312,banana
1.0,62.0,23.0,15.43546065,18.37477907,5.607808432000001,139.0302034,kidneybeans
26.667796763566262,59.44968994637675,21.235824120103874,21.98999447018199,23.550190919993987,5.811323136592428,131.10106688966908,kidneybeans
93.0,47.0,37.0,21.53346343,82.14004101,6.500343222000001,295.9248796,rice
39.0325948553606,23.712037282701246,13.088522445456096,30.571008492324346,91.07309006169129,7.205746941311118,106.03418811117967,orange
10.0,78.0,18.0,18.54141834,62.70637578,6.296976913,44.07819743,lentil
18.632109212982176,78.67571515761449,20.808643223324623,20.241608933219723,23.735285181567583,5.879738511805074,140.95994629869097,kidneybeans
0.0,123.0,205.0,22.02775403,92.96129462,5.790993052,121.1349176,apple
70.62256312110335,34.28248765017851,24.35729424082417,22.178092516236894,59.78142583697894,5.832567254019761,69.54708757420325,maize
117.68642636238692,81.19539527452326,44.497447518140106,25.331312350042033,79.52508734381503,5.644044990019883,105.3671002250792,banana
-0.5289326282235931,72.71297014837322,17.543874749152767,23.34833186314924,64.24071230439822,7.2475167262289375,46.69079142128673,lentil
18.040895404749683,37.530336079055665,22.440653511374638,25.54821114257261,58.87382925184998,6.164415093009147,57.30543954107011,mothbeans
65.44524368371498,68.96948896332779,48.3346329232058,35.33142768371839,92.40375527894358,6.799182667762919,148.4756937532694,papaya
37.221086600795054,19.987429874889212,32.02927563235599,27.261139851076063,50.28244112184946,4.933834350351379,91.4200282697342,mango
18.83355500353972,63.350251579909404,16.77387177752564,21.15585728650831,25.2594388767794,5.648618890634274,124.95827847122038,kidneybeans
1.0,6.0,35.0,27.02269204,95.71935435,6.231662767,147.16824590000004,coconut
20.828505227754377,63.0831417071229,16.271667987096656,15.838687086253971,19.564923481234715,5.9838186895957275,107.09876226769322,kidneybeans
60.81509237916495,40.42869741057851,43.99761567177548,24.38002946698333,82.1362095656509,6.528388685230438,158.44665169575867,jute
19.0,123.0,200.0,34.76086052,81.03544763,6.167013532,65.70430027,grapes
36.670484375593524,55.028023477491544,80.60650021190713,19.58268723899133,18.685281692066717,8.393061875050373,79.8296531476024,chickpea
7.0,77.0,18.0,20.5591255,60.54880693,6.655918077999999,191.0895109,pigeonpeas
37.1780551548501,8.979536380719995,30.986397774786408,28.918301252548723,95.41151865857654,6.167120235509889,223.70670387468044,coconut
17.572643314686037,136.29202446192568,195.11842334875217,23.793008089686023,90.11456513089922,5.891873162348941,102.39566540269125,apple
30.095356828958554,128.2801437352134,197.0525068246,22.322887627641947,91.59880051433944,5.691421573041757,122.40236334317787,apple
79.87779371584152,43.24129504554896,15.868021012985748,23.457662751721156,71.17970997230113,6.665368755227113,66.03456045343462,maize
114.0,27.0,28.0,24.99451759,57.93250202,7.162802357,192.8736822,coffee
102.7043633561847,48.04817109741788,20.517572910971275,24.707393674154343,84.16538751555015,6.25755911170189,89.05151485741317,cotton
37.0,135.0,205.0,11.82768186,80.2827185,5.510924848999999,74.10225057,grapes
35.52609633883221,18.370352898967145,25.661595419693377,32.08971328664495,51.33406486581669,5.274921556072283,98.60824092239415,mango
33.67261838815717,73.17172687988958,13.10970704827289,21.039453287904973,63.7812048371077,7.64427862917923,52.329671193636905,lentil
117.0,25.0,53.0,29.11858526,92.12543021,6.413927319,24.52020164,muskmelon
34.01676963254506,28.77700457623014,7.916660402059035,31.99309878519664,90.92507504609547,6.452569963051115,103.75015569128739,orange
32.0,48.0,18.0,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans
87.0,25.0,46.0,27.42711692,90.02696201,6.379690748,21.7508774,muskmelon
33.68735336409354,138.04191068535505,195.8441538070689,22.17763620885735,90.95109022765284,6.2097908876228685,121.79472981349885,apple
38.0,56.0,25.0,25.74095321,45.38497051,7.88118645,67.43488235,mothbeans
27.0,76.0,83.0,19.12829388,14.92241479,6.289614016,89.61857826,chickpea
82.0,24.0,33.0,26.53543168,67.09608099,6.809593554,120.6494434,coffee
99.40676176131524,39.4618333158663,18.305968453129008,19.317407386725105,68.60411021904756,6.103759228139556,89.33981326378726,maize
6.191792011435213,29.969158583655872,39.00011964630621,22.745817518496665,91.48042799919031,6.35736300596101,104.60527677674538,pomegranate
23.0,138.0,195.0,22.49095104,91.70292746,5.7959857160000015,124.3915101,apple
71.87514783566067,52.27944428430611,40.443850040837376,26.547496013566697,73.073850202183,6.7111495781613595,178.79282897836194,jute
78.0,40.0,38.0,26.46428311,83.85642678,7.549873681,248.2256491,rice
92.0,35.0,40.0,22.17931888,80.33127223,6.3573893660000005,200.0882787,rice
21.99288722355716,69.83199306692583,19.794377763551886,18.352318835936792,21.2168524279707,5.520034794135307,69.97467318808407,kidneybeans
31.0,13.0,33.0,29.69952329,95.21224392,6.342463714,148.30036919999995,coconut
60.628721616925446,47.825947404254045,44.513917226542645,20.613748526079867,84.00012127296607,6.249217425898776,239.47673598184576,rice
8.359134734886133,77.93917876305828,16.904870959329305,21.71067108657781,64.47353831486495,6.276868586944683,38.840044580416894,lentil
12.726443130826523,60.850372412870115,23.55860691102342,18.319631607563668,69.61701812895585,7.636761193058701,47.81449544646167,lentil
68.52257638401115,40.914063079994875,15.054665699059353,21.824461808745802,57.64823270225923,6.187244241418907,103.74915878911662,maize
27.0,30.0,31.0,28.98545306,90.73966792,5.718120393,148.8398374,coconut
19.749567076662384,67.77353291996965,16.12712980538406,30.015235348609497,60.36273211409681,6.6185363129625925,72.01254036107605,blackgram
59.195155299145476,54.11759545592378,18.381983550989293,31.752528406098687,62.45612451875485,7.347531325145173,68.64781486477267,blackgram
-0.5570717961799365,16.467681881613426,42.61108225631909,23.2776271849724,91.56379884681789,6.872830080197275,112.28280269063313,pomegranate
67.64819362064273,42.587526233063016,36.22379403656053,25.141472901097917,70.99026538799653,7.315515692365117,197.2831811856239,jute
1.0,124.0,199.0,23.71059131,93.27392415,5.658473817000001,112.66765890000002,apple
17.84598176264511,65.29167359511072,22.53254306264504,25.907758400847392,67.28513126720713,6.340112769435318,50.28748438225551,lentil
106.5058426141064,46.32890906925646,18.76645109441247,23.571037051238527,78.69841027185802,6.220384714507072,79.72974289428254,cotton
32.0,76.0,15.0,28.05153602,63.49802189,7.604110177000001,43.35795377,lentil
4.557915445613624,20.43693642819969,37.78299527063483,22.527686430447236,90.39641728828323,6.0641877496696726,113.39632213131486,pomegranate
14.0,21.0,35.0,29.52501367,91.91185319,6.121005506,194.3100272,coconut
31.44075847897653,56.8611608450134,17.154061802107954,15.442531766623265,22.95088411098262,5.67945845903702,106.38383666528573,kidneybeans
20.0,68.0,23.0,25.54960633,63.95425534,7.707332484,63.1830529,blackgram
119.0,5.0,55.0,29.68846716,94.30111601,6.168757984,26.83924845,muskmelon
83.0,41.0,43.0,21.0525355,82.67839517,6.254028451,233.1075816,rice
29.11843299743312,138.17182852733458,197.99640629228963,22.159307280804256,91.99961908327656,5.814604898352349,123.32883697301469,apple
29.0,121.0,196.0,22.84852833,94.32130209,6.079497202000001,123.5977843,apple
94.69396297818865,12.669993768232496,45.216834902480365,26.28951850497623,80.81844967707218,6.30803834648175,55.85743846388992,watermelon
27.167148097490315,79.58788137235095,15.699112006335483,19.06649518172611,21.33698133170094,5.772956092946898,86.91766587442807,kidneybeans
6.998398582334199,59.44057020987331,26.01031136352512,28.410498135617956,83.02119190654437,6.403998624439149,56.03881540574183,mungbean
54.0,61.0,77.0,18.81198127,15.21618225,6.206582192999999,77.54294240000002,chickpea
100.18734079180192,56.72487473101563,36.07879796052369,26.623461628445376,80.95094149563758,6.000093890236513,274.5189814331971,rice
117.97777675493056,11.849788862648417,47.85108216924386,27.908685497492357,93.23360201899918,6.019426057815058,28.345757778551494,muskmelon
13.0,5.0,8.0,23.85340379,90.10522549,7.474710503,103.923226,orange
37.49405627298993,65.62243041891277,85.79479492017984,20.857412326450213,19.59563596799234,6.438550007714184,79.08160999560339,chickpea
94.0,70.0,48.0,25.13686519,84.88394407,6.195152442,91.46442491,banana
84.0,57.0,25.0,22.53510514,67.99257471,6.489040367,64.40866039,maize
83.0,15.0,49.0,28.92705913,91.39356832,6.438008152999999,23.20076686,muskmelon
105.55653640103517,20.362382615128464,36.953336641197986,25.549866690593973,57.25618443377672,7.395668739196322,189.21606177888484,coffee
26.93194248990423,122.97561422022527,201.2640568573189,22.657863543406883,91.79173377020987,6.421023145076267,121.02988631786259,apple
39.0,71.0,84.0,20.28155898,16.39535215,8.140825437,82.52339655,chickpea
6.267953865891705,124.66186976680682,205.48805762291786,27.93208829671997,82.06050791580576,5.714148640453145,69.33531977070137,grapes
60.687982179499336,62.37497908291092,16.77444417918308,31.68777617501444,60.238539664365426,6.540767609788373,67.28402030940977,blackgram
103.19725091760036,51.84976590719328,21.006606697156332,22.7769380179275,83.97393340040298,7.069855629911136,93.89694805529317,cotton
22.349071167765764,42.816271823088,21.677604847150022,25.36451340949875,53.42444103050671,4.537130833311559,45.92590384487274,mothbeans
12.0,67.0,23.0,25.62896213,63.14909763,6.585020302999999,45.49683991,lentil
6.689521687007416,124.92083005714936,204.67691773620032,16.835118036235354,81.81660175261628,5.6607642324149365,73.05615602778373,grapes
28.645873146416523,20.677649534829914,44.35973041203181,23.49355798380713,93.81906028697802,6.742455714874161,105.68233460404369,pomegranate
83.0,94.0,47.0,27.39872329,81.10523402,6.469370954,112.1355384,banana
26.15341635911283,61.54331297824927,19.78736421084874,33.22511915421477,67.49681865112929,5.276573577357673,109.70321106282867,pigeonpeas
28.5240299639687,63.57119884840655,18.0542169491265,30.05853722865413,67.41729455954554,7.26124366755888,67.98085019668606,blackgram
82.0,29.0,35.0,26.67377159,52.24226285,6.246872394,156.15438980000005,coffee
113.34058169430426,37.664791667522074,19.75767422777452,21.90717203043025,77.41860866000151,6.380878440191064,76.55296856684771,cotton
13.778743097989492,21.727166572116214,5.534524391783824,19.735839085135915,90.4734645976498,7.743592070076586,98.5006832129464,orange
102.02367037609517,70.40734393665022,48.340978995169436,28.546331138882895,78.88312645695291,5.683860577366889,103.11971812297476,banana
32.985218922576934,61.17181410943983,24.820531969741026,19.93500308457473,47.92657872491619,4.594472089028162,122.95536440390578,pigeonpeas
59.939713446993494,56.95004142939676,23.345891863450426,18.801989414699154,61.63873425626633,6.100098615706035,75.50484073819185,maize
100.0,40.0,35.0,27.56441788,54.41094079,6.9557873510000015,177.816092,coffee
106.2290124508466,40.24191442587414,29.259190637656125,23.501358596528487,64.1583812842527,6.790281707038337,122.53046658771358,coffee
91.08569821616939,94.51184774016947,45.09371490544525,29.442708460083676,75.85834904786738,6.103450944801879,92.12529232931878,banana
2.336419327234756,46.53692432063484,14.703459699534326,29.834387577273162,85.53269157412963,6.417750390036051,58.260732429718566,mungbean
32.0,68.0,52.0,32.68067385,92.61715632,6.800321319,248.8592986,papaya
39.23826342233871,123.88983583096682,200.06236681703467,11.259433411784205,81.01878571435809,6.1388209685309345,70.68134793333965,grapes
89.0,11.0,47.0,29.78714005,94.65343534,6.327822962000001,27.8659442,muskmelon
107.0,11.0,54.0,28.59052369,91.33617236,6.094016337999999,29.44008034,muskmelon
24.843406087024707,17.023264605637998,40.37733221185829,18.94237901405894,87.12084141926232,6.620378806709742,109.07771424329131,pomegranate
84.89750438642169,55.43560556133183,19.804615891159123,21.530579446573267,60.11986275181598,6.823185209134695,110.08460315816747,maize
120.8042556752827,46.56267626546063,14.529063955489267,23.57579111822964,79.07285440392238,7.710155858465894,72.97276418332518,cotton
16.296750876416738,139.15201405276778,202.9213595537037,17.782883348280773,80.28435362660395,6.2728644895113055,66.87495944201864,grapes
108.72170257478052,28.856666028782616,28.26250651457653,23.208491706460002,60.62123120445366,6.726875639975527,195.20767945379183,coffee
140.0,45.0,15.0,25.5308271,80.04662756,5.801047545,99.39557151,cotton
74.95831796804704,56.59279120720486,21.1373022190289,18.470817422758184,66.38090458643622,6.823099518473311,82.58888400314885,maize
24.16541284896071,63.65030725306227,20.973210138763598,15.70710025387267,21.156885494454322,5.517814323242095,94.59773364552056,kidneybeans
37.0,23.0,28.0,25.61294367,94.3138837,5.7400545670000005,224.3206759,coconut
32.335320571391044,73.2667903179919,80.03622259765471,20.47774552715008,16.626704179765404,5.988157448345803,93.18674328712531,chickpea
107.79089145337193,38.407168872940204,23.720091404506285,23.4698794853564,76.18642118349076,7.438630225731425,77.71181923547286,cotton
4.0,13.0,6.0,15.63211033,94.25966183,7.5611432239999985,101.4705704,orange
11.153427983307001,5.795139109374594,8.682972132289146,31.000150150110485,92.4844816318903,6.387308146156924,106.77853688480573,orange
33.09980956874513,138.3075962501402,198.9069138288473,22.197657789914828,91.11284429582577,6.234268044204744,122.36643340431597,apple
126.0,50.0,19.0,24.69457084,81.7358876,6.6287228360000015,78.58494391,cotton
97.8165703702486,25.603560995766756,47.564660216275065,27.408697291309025,89.88594082351423,6.155759582811944,24.333304784134324,muskmelon
68.0,57.0,43.0,26.08867875,80.37979919,5.706943251,182.9043504,rice
76.55031482918533,52.463032309302,40.90552945282198,23.744002078000374,83.89659384520894,6.096921371308381,166.9698719194381,jute
52.66753191632565,72.92011660159115,80.00536944499088,17.130394423847893,19.339764996166778,7.86566746761356,94.16749346460915,chickpea
76.83053585792685,36.45195394795858,35.75493100240648,26.864014211968907,80.99687546662305,6.152729916149174,195.9592700875967,rice
27.711459630139114,58.30113554959819,25.236805742800414,27.476289946193113,62.127661892585486,6.851136062816034,38.180269151594366,lentil
40.0,59.0,23.0,36.89163721,62.73178224,5.269084669,163.7266551,pigeonpeas
20.0,20.0,10.0,11.86631922,93.68394562,6.976997772000001,106.060149,orange
14.024924130085179,18.221435001061263,32.57571278423025,29.859344514630763,52.04738609436828,5.206043642695298,95.5223309535527,mango
102.49350083547986,14.282132858542811,52.81060073479597,26.712196027397468,89.93624224745538,6.511914685140055,58.458666719783515,watermelon
117.0,56.0,15.0,25.99237426,77.0543546,7.368258226,89.1188212,cotton
81.56528285534364,43.64060082597018,37.432637607435275,23.30610464079897,81.37306520769104,5.105869687603024,244.30186102408157,rice
38.087302794905796,36.38350674293886,21.5509368364343,28.150781945186008,85.23433829630416,6.55406801265657,38.45706503607337,mungbean
117.0,51.0,15.0,22.9535715,78.71555832,6.044556594,99.75336197,cotton
50.0,46.0,52.0,31.18298415,90.21646909,6.734005647999999,54.01872359,papaya
28.0,76.0,82.0,20.56601874,14.25803981,6.654425315,83.75937135,chickpea
99.0,40.0,32.0,24.18471151,69.94807345,7.0455430560000005,163.27087319999995,coffee
96.14562469201692,34.997993773950235,44.373225334424205,22.262638595106324,81.3162471312766,6.9346809392971815,279.62133208808024,rice
36.703447579504974,135.6007936891635,202.7295334943055,23.69747432300302,93.75901329627096,5.920321639674771,101.57266278693606,apple
77.59869729370043,41.79542951642893,42.60923007261579,20.15736824816854,81.4550465626359,7.613573217416354,263.79680103613146,rice
41.26715155130258,63.878195348472254,46.22327412282944,32.3926801305154,93.51922207641276,6.891597681512203,71.88275096023918,papaya
88.0,21.0,27.0,24.43011925,66.02411187,7.231166546,181.6368274,coffee
29.791419563879582,79.27884392050072,20.881324250596062,18.164035329238125,69.15950603064663,6.251367209799675,46.85090887737649,lentil
18.095345567907877,22.088019520454115,43.07303406861362,23.52378613887452,88.35257857871171,6.179588771596478,104.06837628105346,pomegranate
73.88978381137915,58.6007967338769,19.199355992426607,19.977635754073958,55.588075438851405,6.726431824598612,109.75386085197765,maize
95.43164126309136,36.868839212054475,33.135888194846885,27.408569646357407,69.00659789745194,6.329493001807529,190.62883285175258,coffee
90.238529409833,83.54060541944848,52.13209944715244,29.234990445693022,77.5298594337739,6.384060317286311,117.68389219007898,banana
92.06331945777372,11.103669435412378,47.04964378487592,24.656068128861463,85.52757854316432,6.34806931544551,50.43241940992671,watermelon
23.076446982034,142.5336383717914,196.24878473577337,39.10083151156731,81.70595261747025,6.007031197474605,70.71333781516141,grapes
17.222786424409044,26.102316987223382,31.45781119927048,32.56956911210803,47.63019179466072,5.423993821983318,90.14938729279089,mango
112.41072120745355,88.40162670341404,47.42655142456868,27.180377383998408,77.06938471121508,6.184017184123982,98.50477961521469,banana
22.0,78.0,76.0,17.84851658,19.09172907,8.621662982,76.32470713,chickpea
23.599192156583527,59.6227468977195,21.70869307989858,21.52304368730977,20.52237110407016,5.895487942362563,134.1060252249473,kidneybeans
20.0,68.0,17.0,30.11873003,60.11680815,6.578714842999999,71.72980375,blackgram
76.53418685325825,48.709090500941215,19.885734717205022,19.377973152231096,70.23559585025706,5.78615615277525,83.90513791370442,maize
103.77701101979035,32.81578139359008,24.863431003081995,27.220385149264345,55.231826052392016,6.872860987140427,139.3675073379933,coffee
56.0,50.0,52.0,33.08706051,92.25197542,6.770384816,88.1300769,papaya
101.98431565173179,51.62132515204455,19.97938804385462,22.667844879019455,84.36373138426438,7.080375943674309,92.30412256735349,cotton
35.40039453138669,52.276215892846054,15.817021909065328,28.8242431065552,61.44176467199961,9.954597714996947,67.82950263519896,mothbeans
21.37311937451801,39.04152007579346,16.954423051025156,27.121562036390905,52.66677092756007,7.380690231383645,61.181672288852695,mothbeans
40.06868158447247,65.06893621527524,49.17786554180995,35.44022091230961,90.26617953573637,6.671265436235647,163.42762278351768,papaya
30.023133164274743,74.0014236447055,81.09290641356725,19.45505360350508,16.619801419268942,6.403962379851316,68.13159669266413,chickpea
64.43643968707974,59.9608739250217,22.439139985446765,25.420242781978047,73.07131464010644,6.611745489146327,107.36431910933965,maize
37.10324479985584,70.1303314659803,12.94053537373806,20.653318066755396,63.635577310888316,6.391060985085136,47.60900885586022,lentil
88.66589013920924,91.88747794322573,54.70282710125975,25.010435858055846,80.8675641265308,6.285927894544704,92.34712951159769,banana
39.92845627482399,30.46641359773973,35.31595597433131,21.08411817096943,91.36721857772655,6.272402114428581,103.38675201590084,pomegranate
3.2689261319706366,8.30805524512938,44.910272983604095,24.00245075050164,88.52095628281494,6.531760285833543,107.82799392416396,pomegranate
64.71785332887679,53.73830659019217,38.42778118000705,23.676241873363118,70.47758294135518,7.133750163207399,159.930385792473,jute
12.0,20.0,39.0,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate
75.0,41.0,35.0,24.97042599,78.62697699,6.856833064,166.6415254,jute
83.0,58.0,45.0,25.75528612,83.51827127,5.875345751,245.6626799,rice
108.0,89.0,53.0,29.12036889,80.18080728,5.908770059,112.3982055,banana
59.97816885032591,48.216409661824365,42.881695252557655,20.8227455312607,84.92940273854384,6.2626012798721895,239.806809545814,rice
26.377016304872434,72.0479846861286,85.21590857985555,18.693324688209835,18.80137084801938,6.489686560724359,71.25014394488475,chickpea
27.52776058572611,69.71882518767482,21.148705234173878,17.80570307008305,24.75452068852206,5.896923033451964,69.27016807838223,kidneybeans
11.426393245371026,9.687142788547417,44.69422032735489,22.769075579595388,87.86501191210297,6.409255910847594,108.49072760494288,pomegranate
98.0,7.0,45.0,27.79161808,92.51054946,6.157724816,26.85422624,muskmelon
118.04970966859243,56.76034695486469,16.626434807844394,25.873363769884545,76.69241122009763,7.346695563023678,89.33239369972199,cotton
16.473097972533502,58.99519164881934,17.29056462112151,18.24452657315124,23.927931127833595,5.702679614589043,130.55716083362188,kidneybeans
80.905279838731,30.315283446931442,30.402393313163827,24.581781016367813,51.280048939897355,7.029277332434106,136.09970287342304,coffee
38.15218774237128,129.19708428943142,203.30426216356977,34.56383568329346,83.45324398476006,5.845524873049392,70.73330801205569,grapes
